Date_1,Species,Seed Source,ID,Treatment,Block,Seedling #,HT_1,RCD_1,notes_1,Date_2,HT_2,RCD_2,Root_2,Shoot_2,Root:Shoot_2,notes_2,Date_3,HT_3,RCD_3,Root_3,Shoot_3,Root:Shoot_3,75 % mid-day water potentials_3,75% pre-dawn water potentials_3,40% mid-day water potentials_3,40% pre-dawn water potentials_3,notes,Date_4,HT_4,RCD_4,Root_4,Shoot_4,Root:Shoot_4,75% mid-day water potentials_4,75% pre-dawn water potentials_4,40% mid-day water potentials_4,40% pre-dawn water potentials_4,100% mid-day water potential_4,100% pre-dawn water potentials_4,notes_4,Date_5,HT_5,RCD_5,notes_5
5/12/22,PIPO,PIPO,855,D,7,2,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.3,7.2,
5/12/22,PIPO,PIPO,856,D,7,3,11.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.7,7.9,
5/12/22,PIPO,PIPO,857,D,7,4,12.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.9,9.4,
5/12/22,PIPO,PIPO,858,D,7,5,16.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.8,9.3,
5/12/22,PIPO,PIPO,859,D,7,6,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,20.6,6.2,
5/12/22,PIPO,PIPO,860,D,7,7,11.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.9,8,
5/12/22,PIPO,PIPO,861,D,7,8,12.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.4,7.4,
5/12/22,PIPO,PIPO,862,D,7,9,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.6,9.6,
5/12/22,PIPO,PIPO,863,D,7,10,12.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.7,8.8,
5/12/22,PIPO,PIPO,864,D,7,11,10.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22,6,
5/12/22,PIPO,PIPO,865,D,7,12,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.2,6.7,
5/12/22,PIPO,PIPO,866,D,7,13,11.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.3,7.3,
5/12/22,PIPO,PIPO,867,D,7,14,15.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.1,8.4,
5/12/22,PIPO,PIPO,868,D,7,15,14.3,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.8,9.6,
5/12/22,PIPO,PIPO,x,D,7,16,15.1,4,,6/24/22,21.7,5,9.667,12.035,0.803240548,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,869,D,8,1,19.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35,9.6,
5/12/22,PIPO,PIPO,870,D,8,2,11.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.6,7.9,
5/12/22,PIPO,PIPO,871,D,8,3,11.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.2,7.5,multiple leaders
5/12/22,PIPO,PIPO,872,D,8,4,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.9,7.8,
5/12/22,PIPO,PIPO,873,D,8,5,10,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.3,6.4,
5/12/22,PIPO,PIPO,874,D,8,6,10.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,19,7.1,
5/12/22,PIPO,PIPO,875,D,8,7,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,18.2,7.5,
5/12/22,PIPO,PIPO,876,D,8,8,10.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,20.8,5.8,
5/12/22,PIPO,PIPO,877,D,8,9,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.5,8.6,
5/12/22,PIPO,PIPO,x,D,8,10,13.3,4,,6/24/22,15,5,9.91,10.702,0.925995141,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,878,D,8,11,18.4,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.9,8.8,
5/12/22,PIPO,PIPO,879,D,8,12,15.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.6,7.6,
5/12/22,PIPO,PIPO,880,D,8,13,14.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.3,8.5,
5/12/22,PIPO,PIPO,881,D,8,14,16.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.6,9.2,
5/12/22,PIPO,PIPO,x,D,8,15,15,3.5,,,,,,,,,,,,,,,,,,,,12/8/22,27.3,7.67,17.54,21.216,0.82673454,,,,-1.19,-1.2,-0.84,,11/29/22,x,x,
5/12/22,PIPO,PIPO,882,D,8,16,15.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,20.5,7.3,
5/12/22,PIPO,PIPO,883,D,9,1,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.8,8.4,
5/12/22,PIPO,PIPO,884,D,9,2,16.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.8,8.3,
5/12/22,PIPO,PIPO,885,D,9,3,13.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.6,8,
5/12/22,PIPO,PIPO,886,D,9,4,14.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.2,7.5,
5/12/22,PIPO,PIPO,887,D,9,5,16.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.2,8.2,
5/12/22,PIPO,PIPO,x,D,9,6,12.3,4,,,,,,,,,,,,,,,,,,,,12/8/22,21.2,7.56,13.07,16.313,0.801201496,,,,-1.15,-0.84,-1.38,,11/29/22,x,x,
5/12/22,PIPO,PIPO,888,D,9,7,12.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,21.9,7.6,
5/12/22,PIPO,PIPO,889,D,9,8,13.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.8,7.8,
5/12/22,PIPO,PIPO,x,D,9,9,16.3,4,,,,,,,,,9/2/22,35.5,8.78,12.793,22.859,0.559648279,,,-1.87,-0.65,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,890,D,9,10,11.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.3,9.2,
5/12/22,PIPO,PIPO,891,D,9,11,10.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.8,9,
5/12/22,PIPO,PIPO,892,D,9,12,15.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.5,6.5,
5/12/22,PIPO,PIPO,893,D,9,13,17.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.4,8.4,
5/12/22,PIPO,PIPO,894,D,9,14,14.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.1,7.9,
5/12/22,PIPO,PIPO,895,D,9,15,12.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.7,6.8,
5/12/22,PIPO,PIPO,896,D,9,16,13.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26,7.5,
5/12/22,PIPO,PIPO,897,D,10,1,9.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,19.9,8,
5/12/22,PIPO,PIPO,898,D,10,2,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.2,7.5,mult. Leaders
5/12/22,PIPO,PIPO,899,D,10,3,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.7,9.3,
5/12/22,PIPO,PIPO,900,D,10,4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,20.6,8.1,
5/12/22,PIPO,PIPO,901,D,10,5,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.5,7.9,
5/12/22,PIPO,PIPO,902,D,10,6,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,18.9,8.4,
5/12/22,PIPO,PIPO,903,D,10,7,13.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.8,9,
5/12/22,PIPO,PIPO,904,D,10,8,12.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.2,9,
5/12/22,PIPO,PIPO,905,D,10,9,15.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.9,9.8,
5/12/22,PIPO,PIPO,906,D,10,10,10.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.3,8.3,
5/12/22,PIPO,PIPO,x,D,10,11,10.5,4,,,,,,,,,9/2/22,22.5,8.04,13.22,18.209,0.726014608,,,-0.99,-0.28,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,x,D,10,12,11.1,3,,,,,,,,,,,,,,,,,,,,12/8/22,25.7,6.8,13.352,19.313,0.691347797,,,,-1.18,-1.19,-0.72,,11/29/22,x,x,
5/12/22,PIPO,PIPO,907,D,10,13,11.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,15.9,7.3,
5/12/22,PIPO,PIPO,908,D,10,14,17.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,34.2,9,
5/12/22,PIPO,PIPO,909,D,10,15,17,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,37.8,8.1,
5/12/22,PIPO,PIPO,910,D,10,16,11,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,18.6,6.5,
5/12/22,PIPO,PIPO,911,D,11,1,15.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.1,7.4,
5/12/22,PIPO,PIPO,912,D,11,2,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,27.2,8.6,
5/12/22,PIPO,PIPO,913,D,11,3,16,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.2,7.8,
5/12/22,PIPO,PIPO,914,D,11,4,13.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.6,9,
5/12/22,PIPO,PIPO,915,D,11,5,15.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.2,9.2,
5/12/22,PIPO,PIPO,916,D,11,6,17,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.6,7.9,
5/12/22,PIPO,PIPO,917,D,11,7,16,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.9,7.4,
5/12/22,PIPO,PIPO,918,D,11,8,12.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,24.8,7.2,
5/12/22,PIPO,PIPO,919,D,11,9,14.7,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.9,6.9,
5/12/22,PIPO,PIPO,920,D,11,10,17.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.2,7.8,
5/12/22,PIPO,PIPO,x,D,11,11,15.1,3.5,,,,,,,,,,,,,,,,,,,,12/8/22,24.8,7.69,15.976,17.071,0.93585613,,,,-1.51,-0.88,-0.97,,11/29/22,x,X,
5/12/22,PIPO,PIPO,921,D,11,12,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25.8,7.3,
5/12/22,PIPO,PIPO,922,D,11,13,20.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.7,10,
5/12/22,PIPO,PIPO,923,D,11,14,21.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,35.1,8.3,
5/12/22,PIPO,PIPO,x,D,11,15,14.8,4,,,,,,,,,9/2/22,23,7.7,14.258,19.414,0.734418461,,,-1.96,-0.36,,,,,,,,,,,,,,,11/29/22,x,X,
5/12/22,PIPO,PIPO,924,D,11,16,17.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.3,8.4,
5/12/22,PIPO,PIPO,925,D,12,1,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,26.6,10.5,
5/12/22,PIPO,PIPO,926,D,12,2,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.9,7.8,
5/12/22,PIPO,PIPO,927,D,12,3,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30,10,
5/12/22,PIPO,PIPO,928,D,12,4,16.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.6,9.4,
5/12/22,PIPO,PIPO,929,D,12,5,13.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,31.3,9.2,
5/12/22,PIPO,PIPO,930,D,12,6,12.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,23.2,8.2,
5/12/22,PIPO,PIPO,931,D,12,7,12.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,28.3,7.9,
5/12/22,PIPO,PIPO,932,D,12,8,13.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,30.6,8.6,
5/12/22,PIPO,PIPO,933,D,12,9,13.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,16.1,7.1,
5/12/22,PIPO,PIPO,x,D,12,10,11,3.5,,6/24/22,15.9,4,9.779,10.274,0.951820128,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,x,x,
5/12/22,PIPO,PIPO,934,D,12,11,15.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,33.6,9,
5/12/22,PIPO,PIPO,935,D,12,12,12.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,22.8,6.1,
5/12/22,PIPO,PIPO,936,D,12,13,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,25,9.8,
5/12/22,PIPO,PIPO,937,D,12,14,17.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.3,8.9,
5/12/22,PIPO,PIPO,938,D,12,15,17.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,29.8,8.2,
5/12/22,PIPO,PIPO,939,D,12,16,15.8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/29/22,32.9,7.3,
5/12/22,LAOC,UM,x,C,1,1,23.5,2.5,,,,,,,,,,,,,,,,,,,,12/8/22,62.3,7.06,14.35,15.821,0.907022312,-1.13,-0.73,,,,-0.69,,,x,,
5/12/22,LAOC,UM,340,C,1,2,18.7,2.5,,,,,,,,,8/30/22,67.7,5.39,,,,,,,,,,,,,,,,,,,,,,,68.8,5.63,
5/12/22,LAOC,UM,341,C,1,3,32,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,7.31,
5/12/22,LAOC,UM,342,C,1,4,27.2,3,,,,,,,,,8/30/22,78,7.03,,,,,,,,,,,,,,,,,,,,,,,83.2,7.22,
5/12/22,LAOC,UM,343,C,1,5,30.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2,6.2,
5/12/22,LAOC,UM,344,C,1,6,27.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.8,6.47,
5/12/22,LAOC,UM,345,C,1,7,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4,9.61,
5/12/22,LAOC,UM,346,C,1,8,22.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,7.14,
5/12/22,LAOC,UM,347,C,1,9,26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,7.17,
5/12/22,LAOC,UM,348,C,1,10,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,6.36,
5/12/22,LAOC,UM,349,C,1,11,33.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,8.12,
5/12/22,LAOC,UM,x,C,1,12,25.1,2.5,,,,,,,,,,,,,,,,,,,,12/8/22,66.1,5.54,15.164,15.204,0.997369113,-1.02,-0.77,,,,-0.45,,,x,x,
5/12/22,LAOC,UM,350,C,1,13,20.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,7.22,
5/12/22,LAOC,UM,351,C,1,14,25.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,5.8,
5/12/22,LAOC,UM,352,C,1,15,35.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4,8.18,damage on bole
5/12/22,LAOC,UM,353,C,1,16,27.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,6.93,
5/12/22,LAOC,UM,354,C,2,1,41.3,3,,,,,,,,,8/30/22,60,6.6,,,,,,,,,,,,,,,,,,,,,,,62,6.71,
5/12/22,LAOC,UM,355,C,2,2,38.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.7,7.74,
5/12/22,LAOC,UM,356,C,2,3,34.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,6.93,
5/12/22,LAOC,UM,357,C,2,4,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3,6.7,
5/12/22,LAOC,UM,x,C,2,5,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,
5/12/22,LAOC,UM,358,C,2,6,39,4,,,,,,,,,8/30/22,60.5,7.06,,,,,,,,,,,,,,,,,,,,,,,61.2,6.78,
5/12/22,LAOC,UM,359,C,2,7,38.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,6.53,
5/12/22,LAOC,UM,360,C,2,8,32.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.5,5.08,
5/12/22,LAOC,UM,361,C,2,9,35.6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2,6.75,
5/12/22,LAOC,UM,362,C,2,10,41.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,6.36,
5/12/22,LAOC,UM,x,C,2,11,40.8,5,,,,,,,,,,,,,,,,,,,,12/8/22,64.5,8.14,17.493,14.816,1.180683045,-0.98,-0.73,,,,-0.32,,,x,x,
5/12/22,LAOC,UM,363,C,2,12,44.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.1,7.13,
5/12/22,LAOC,UM,364,C,2,13,35.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,8.35,
5/12/22,LAOC,UM,365,C,2,14,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,6.05,
5/12/22,LAOC,UM,366,C,2,15,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.1,6.02,
5/12/22,LAOC,UM,367,C,2,16,35.3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,6.7,
5/12/22,LAOC,UM,368,C,3,1,25.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,4.6,
5/12/22,LAOC,UM,369,C,3,2,19.5,4,,,,,,,,,8/30/22,44.8,6.15,,,,,,,,,,,,,,,,,,,,,,,45.2,7.29,
5/12/22,LAOC,UM,370,C,3,3,20.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,6.82,
5/12/22,LAOC,UM,x,C,3,4,32.5,4,,,,,,,,,,,,,,,,,,,,12/8/22,54.6,6.39,15.832,13.69,1.156464573,-1.39,-0.73,,,,-0.69,,,x,x,
5/12/22,LAOC,UM,371,C,3,5,26.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.1,6.38,
5/12/22,LAOC,UM,372,C,3,6,32.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,5.76,
5/12/22,LAOC,UM,373,C,3,7,22.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.1,6.26,
5/12/22,LAOC,UM,374,C,3,8,35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6,5.68,
5/12/22,LAOC,UM,375,C,3,9,37,4,,6/24/22,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.6,6.73,
5/12/22,LAOC,UM,376,C,3,10,21.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,7.96,
5/12/22,LAOC,UM,377,C,3,11,33,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.4,6.7,
5/12/22,LAOC,UM,378,C,3,12,28.6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,6.42,
5/12/22,LAOC,UM,379,C,3,13,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.5,5.57,
5/12/22,LAOC,UM,380,C,3,14,39.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.6,7.17,
5/12/22,LAOC,UM,381,C,3,15,30.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.4,5.15,
5/12/22,LAOC,UM,382,C,3,16,32.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,6.7,
5/12/22,LAOC,UM,383,C,4,1,27.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8,6.25,
5/12/22,LAOC,UM,384,C,4,2,26.5,3,,6/24/22,31.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,6.03,
5/12/22,LAOC,UM,385,C,4,3,33.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,4.79,
5/12/22,LAOC,UM,386,C,4,4,29.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7,5.43,
5/12/22,LAOC,UM,387,C,4,5,33.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.7,6.34,
5/12/22,LAOC,UM,388,C,4,6,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,6.07,
5/12/22,LAOC,UM,389,C,4,7,28.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,5.85,
5/12/22,LAOC,UM,390,C,4,8,28.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,5.46,
5/12/22,LAOC,UM,x,C,4,9,29.4,4,,6/24/22,35.5,3.5,,,,,,,,,,,,,,,,12/8/22,67.3,6.5,16.267,14.564,1.116932161,-1.22,-0.64,,,,-0.5,,,x,x,
5/12/22,LAOC,UM,391,C,4,10,27.4,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,5.84,
5/12/22,LAOC,UM,392,C,4,11,28.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.4,6.02,
5/12/22,LAOC,UM,393,C,4,12,28.4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1,5.22,
5/12/22,LAOC,UM,394,C,4,13,33.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5,6.12,
5/12/22,LAOC,UM,395,C,4,14,23.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,6.87,
5/12/22,LAOC,UM,396,C,4,15,33.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6,6.32,
5/12/22,LAOC,UM,397,C,4,16,34,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.5,6.59,
5/12/22,LAOC,UM,398,C,5,1,28.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7,8.06,
5/12/22,LAOC,UM,399,C,5,2,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.1,5.14,
5/12/22,LAOC,UM,400,C,5,3,25.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,6.5,
5/12/22,LAOC,UM,401,C,5,4,30.3,3,,6/24/22,38.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.3,6.78,
5/12/22,LAOC,UM,402,C,5,5,28.5,3,,,,,,,,,8/30/22,67.5,6.47,,,,,,,,,,,,,,,,,,,,,,,68.5,6.46,
5/12/22,LAOC,UM,403,C,5,6,30.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7,6.5,
5/12/22,LAOC,UM,404,C,5,7,31.8,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6,6.85,
5/12/22,LAOC,UM,405,C,5,8,22.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,4.5,
5/12/22,LAOC,UM,406,C,5,9,30.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,5.71,
5/12/22,LAOC,UM,407,C,5,10,24,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,7.01,
5/12/22,LAOC,UM,408,C,5,11,35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,7.67,
5/12/22,LAOC,UM,409,C,5,12,20.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.4,5.34,
5/12/22,LAOC,UM,x,C,5,13,28.2,3,,,,,,,,,,,,,,,,,,,,12/8/22,53.8,6.36,14.25,12.968,1.098858729,-0.98,-0.58,,,,-0.43,,,x,x,
5/12/22,LAOC,UM,410,C,5,14,23.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,6.52,
5/12/22,LAOC,UM,411,C,5,15,20.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,7.27,
5/12/22,LAOC,UM,412,C,5,16,31.6,3,,6/24/22,42.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.3,6.38,
5/12/22,LAOC,UM,413,C,6,1,30.5,3,,,,,,,,,8/30/22,39.9,5.42,,,,,,,,,,,,,,,,,,,,,,,50.6,5.47,
5/12/22,LAOC,UM,414,C,6,2,29.6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,7.97,
5/12/22,LAOC,UM,415,C,6,3,30,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,5.91,
